sound_id,game_zone,source_type,sub_category,audioset_class,all_labels,fname,file_path,source_dataset,original_fname,duration_sec,ambiguous
Urban_344224,Urban,Anthropogenic,Hiss,Hiss,"Hiss, Alarm, Door, Domestic sounds and home sounds",344224,Audio/Urban/344224,FSD50K,344224,,False
Urban_165414,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",165414,Audio/Urban/165414,FSD50K,165414,,False
Urban_79440,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",79440,Audio/Urban/79440,FSD50K,79440,,False
Urban_24246,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Cupboard open or close, Door, Domestic sounds and home sounds",24246,Audio/Urban/24246,FSD50K,24246,,False
Urban_383593,Urban,Anthropogenic,Bicycle bell,Bicycle bell,"Bicycle bell, Alarm, Bicycle, Vehicle, Bell",383593,Audio/Urban/383593,FSD50K,383593,,False
Urban_403458,Urban,Anthropogenic,Engine,Engine,Engine,403458,Audio/Urban/403458,FSD50K,403458,,False
Urban_235254,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",235254,Audio/Urban/235254,FSD50K,235254,,False
Urban_162500,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Car, Vehicle, Motor vehicle (road), Engine",162500,Audio/Urban/162500,FSD50K,162500,,False
Urban_212662,Urban,Anthropogenic,Bicycle,Bicycle,"Bicycle, Vehicle",212662,Audio/Urban/212662,FSD50K,212662,,False
Urban_395041,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Mechanisms",395041,Audio/Urban/395041,FSD50K,395041,,False
Urban_250063,Urban,Anthropogenic,Engine,Engine,"Engine, Drill, Power tool, Tools",250063,Audio/Urban/250063,FSD50K,250063,,False
Urban_405019,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",405019,Audio/Urban/405019,FSD50K,405019,,False
Urban_178137,Urban,Anthropogenic,Ringtone,Ringtone,"Ringtone, Telephone, Alarm",178137,Audio/Urban/178137,FSD50K,178137,,False
Urban_106486,Urban,Anthropogenic,Idling,Idling,"Idling, Car, Motor vehicle (road), Vehicle, Engine",106486,Audio/Urban/106486,FSD50K,106486,,False
Urban_137143,Urban,Anthropogenic,Squeak,Squeak,Squeak,137143,Audio/Urban/137143,FSD50K,137143,,False
Urban_63754,Urban,Anthropogenic,Shout,Shout,"Shout, Bicycle, Human voice, Vehicle",63754,Audio/Urban/63754,FSD50K,63754,,False
Urban_175843,Urban,Anthropogenic,Traffic noise and roadway noise,Traffic noise and roadway noise,"Traffic noise and roadway noise, Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",175843,Audio/Urban/175843,FSD50K,175843,,False
Urban_342554,Urban,Anthropogenic,Squeak,Squeak,Squeak,342554,Audio/Urban/342554,FSD50K,342554,,False
Urban_179864,Urban,Anthropogenic,Traffic noise and roadway noise,Traffic noise and roadway noise,"Traffic noise and roadway noise, Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",179864,Audio/Urban/179864,FSD50K,179864,,False
Urban_48702,Urban,Anthropogenic,Engine,Engine,Engine,48702,Audio/Urban/48702,FSD50K,48702,,False
Urban_24644,Urban,Anthropogenic,Squeak,Squeak,Squeak,24644,Audio/Urban/24644,FSD50K,24644,,False
Urban_186555,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",186555,Audio/Urban/186555,FSD50K,186555,,False
Urban_165425,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",165425,Audio/Urban/165425,FSD50K,165425,,False
Urban_143602,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Engine",143602,Audio/Urban/143602,FSD50K,143602,,False
Urban_329611,Urban,Anthropogenic,Engine,Engine,"Engine, Car, Motor vehicle (road), Vehicle",329611,Audio/Urban/329611,FSD50K,329611,,False
Urban_384119,Urban,Anthropogenic,Engine,Engine,Engine,384119,Audio/Urban/384119,FSD50K,384119,,False
Urban_113190,Urban,Anthropogenic,Engine,Engine,"Engine, Car, Motor vehicle (road), Vehicle",113190,Audio/Urban/113190,FSD50K,113190,,False
Urban_179718,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",179718,Audio/Urban/179718,FSD50K,179718,,False
Urban_3179,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Car, Motor vehicle (road), Vehicle",3179,Audio/Urban/3179,FSD50K,3179,,False
Urban_267915,Urban,Anthropogenic,Bicycle,Bicycle,"Bicycle, Vehicle",267915,Audio/Urban/267915,FSD50K,267915,,False
Urban_58760,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Engine",58760,Audio/Urban/58760,FSD50K,58760,,False
Urban_428457,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Engine",428457,Audio/Urban/428457,FSD50K,428457,,False
Urban_71531,Urban,Anthropogenic,Engine,Engine,Engine,71531,Audio/Urban/71531,FSD50K,71531,,False
Urban_66293,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",66293,Audio/Urban/66293,FSD50K,66293,,False
Urban_161397,Urban,Anthropogenic,Slam,Slam,"Slam, Car, Motor vehicle (road), Vehicle, Door, Domestic sounds and home sounds",161397,Audio/Urban/161397,FSD50K,161397,,False
Urban_415483,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Car, Motor vehicle (road), Vehicle",415483,Audio/Urban/415483,FSD50K,415483,,False
Urban_386275,Urban,Anthropogenic,Drill,Drill,"Drill, Power tool, Tools",386275,Audio/Urban/386275,FSD50K,386275,,False
Urban_244932,Urban,Anthropogenic,Alarm,Alarm,Alarm,244932,Audio/Urban/244932,FSD50K,244932,,False
Urban_149757,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",149757,Audio/Urban/149757,FSD50K,149757,,False
Urban_432442,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",432442,Audio/Urban/432442,FSD50K,432442,,False
Urban_257931,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",257931,Audio/Urban/257931,FSD50K,257931,,False
Urban_377462,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",377462,Audio/Urban/377462,FSD50K,377462,,False
Urban_33747,Urban,Anthropogenic,Alarm,Alarm,Alarm,33747,Audio/Urban/33747,FSD50K,33747,,False
Urban_155773,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Traffic noise and roadway noise, Motor vehicle (road), Vehicle",155773,Audio/Urban/155773,FSD50K,155773,,False
Urban_77912,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Car, Motor vehicle (road), Vehicle",77912,Audio/Urban/77912,FSD50K,77912,,False
Urban_72663,Urban,Anthropogenic,Squeak,Squeak,Squeak,72663,Audio/Urban/72663,FSD50K,72663,,False
Urban_111905,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",111905,Audio/Urban/111905,FSD50K,111905,,False
Urban_414263,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",414263,Audio/Urban/414263,FSD50K,414263,,False
Urban_9262,Urban,Anthropogenic,Bicycle,Bicycle,"Bicycle, Vehicle",9262,Audio/Urban/9262,FSD50K,9262,,False
Urban_151833,Urban,Anthropogenic,Squeak,Squeak,Squeak,151833,Audio/Urban/151833,FSD50K,151833,,False
Urban_109825,Urban,Anthropogenic,Squeak,Squeak,Squeak,109825,Audio/Urban/109825,FSD50K,109825,,False
Urban_398919,Urban,Anthropogenic,Squeak,Squeak,Squeak,398919,Audio/Urban/398919,FSD50K,398919,,False
Urban_168621,Urban,Anthropogenic,Motor vehicle (road),Motor vehicle (road),"Motor vehicle (road), Siren, Vehicle, Alarm",168621,Audio/Urban/168621,FSD50K,168621,,False
Urban_160814,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",160814,Audio/Urban/160814,FSD50K,160814,,False
Urban_364856,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Traffic noise and roadway noise, Car, Motor vehicle (road), Vehicle",364856,Audio/Urban/364856,FSD50K,364856,,False
Urban_393666,Urban,Anthropogenic,Motor vehicle (road),Motor vehicle (road),"Motor vehicle (road), Siren, Vehicle, Alarm",393666,Audio/Urban/393666,FSD50K,393666,,False
Urban_343799,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",343799,Audio/Urban/343799,FSD50K,343799,,False
Urban_179866,Urban,Anthropogenic,Traffic noise and roadway noise,Traffic noise and roadway noise,"Traffic noise and roadway noise, Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",179866,Audio/Urban/179866,FSD50K,179866,,False
Urban_53383,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",53383,Audio/Urban/53383,FSD50K,53383,,False
Urban_166717,Urban,Anthropogenic,Engine,Engine,Engine,166717,Audio/Urban/166717,FSD50K,166717,,False
Urban_113183,Urban,Anthropogenic,Engine,Engine,"Engine, Car, Vehicle, Motor vehicle (road)",113183,Audio/Urban/113183,FSD50K,113183,,False
Urban_186938,Urban,Anthropogenic,Idling,Idling,"Idling, Engine",186938,Audio/Urban/186938,FSD50K,186938,,False
Urban_332997,Urban,Anthropogenic,Engine,Engine,Engine,332997,Audio/Urban/332997,FSD50K,332997,,False
Urban_258176,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",258176,Audio/Urban/258176,FSD50K,258176,,False
Urban_53807,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Engine, Car, Motor vehicle (road), Vehicle",53807,Audio/Urban/53807,FSD50K,53807,,False
Urban_326252,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",326252,Audio/Urban/326252,FSD50K,326252,,False
Urban_70118,Urban,Anthropogenic,Engine,Engine,Engine,70118,Audio/Urban/70118,FSD50K,70118,,False
Music_201211,Music,Musical,Drum,Drum,"Drum, Percussion, Musical instrument, Music",201211,Audio/Music/201211,FSD50K,201211,,False
Music_153708,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",153708,Audio/Music/153708,FSD50K,153708,,False
Music_116376,Music,Musical,Mallet percussion,Mallet percussion,"Mallet percussion, Percussion, Musical instrument, Music",116376,Audio/Music/116376,FSD50K,116376,,False
Music_119366,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",119366,Audio/Music/119366,FSD50K,119366,,False
Music_247931,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247931,Audio/Music/247931,FSD50K,247931,,False
Music_415377,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",415377,Audio/Music/415377,FSD50K,415377,,False
Music_247742,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247742,Audio/Music/247742,FSD50K,247742,,False
Music_221143,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",221143,Audio/Music/221143,FSD50K,221143,,False
Music_58045,Music,Musical,Strum,Strum,"Strum, Guitar, Plucked string instrument, Musical instrument, Music",58045,Audio/Music/58045,FSD50K,58045,,False
Music_255782,Music,Musical,Brass instrument,Brass instrument,"Brass instrument, Percussion, Musical instrument, Music",255782,Audio/Music/255782,FSD50K,255782,,False
Music_400896,Music,Musical,Female singing,Female singing,"Female singing, Singing, Human voice",400896,Audio/Music/400896,FSD50K,400896,,False
Music_330762,Music,Musical,Harmonica,Harmonica,"Harmonica, Musical instrument, Music",330762,Audio/Music/330762,FSD50K,330762,,False
Music_240138,Music,Musical,Drum,Drum,"Drum, Drum kit, Percussion, Musical instrument, Music",240138,Audio/Music/240138,FSD50K,240138,,False
Music_85796,Music,Musical,Percussion,Percussion,"Percussion, Musical instrument, Music",85796,Audio/Music/85796,FSD50K,85796,,False
Music_359860,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359860,Audio/Music/359860,FSD50K,359860,,False
Music_399488,Music,Musical,Guitar,Guitar,"Guitar, Plucked string instrument, Musical instrument, Music",399488,Audio/Music/399488,FSD50K,399488,,False
Music_140535,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",140535,Audio/Music/140535,FSD50K,140535,,False
Music_153820,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",153820,Audio/Music/153820,FSD50K,153820,,False
Music_84073,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",84073,Audio/Music/84073,FSD50K,84073,,False
Music_356062,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",356062,Audio/Music/356062,FSD50K,356062,,False
Music_276563,Music,Musical,Rattle (instrument),Rattle (instrument),"Rattle (instrument), Percussion, Musical instrument, Music",276563,Audio/Music/276563,FSD50K,276563,,False
Music_359530,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359530,Audio/Music/359530,FSD50K,359530,,False
Music_160298,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",160298,Audio/Music/160298,FSD50K,160298,,False
Music_83710,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",83710,Audio/Music/83710,FSD50K,83710,,False
Music_136057,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Cymbal, Percussion, Musical instrument, Music",136057,Audio/Music/136057,FSD50K,136057,,False
Music_251091,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",251091,Audio/Music/251091,FSD50K,251091,,False
Music_432391,Music,Musical,Bass drum,Bass drum,"Bass drum, Snare drum, Drum kit, Drum, Percussion, Musical instrument, Music",432391,Audio/Music/432391,FSD50K,432391,,False
Music_357028,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",357028,Audio/Music/357028,FSD50K,357028,,False
Music_264047,Music,Musical,Gong,Gong,"Gong, Percussion, Musical instrument, Music",264047,Audio/Music/264047,FSD50K,264047,,False
Music_239746,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",239746,Audio/Music/239746,FSD50K,239746,,False
Music_183764,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",183764,Audio/Music/183764,FSD50K,183764,,False
Music_246914,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",246914,Audio/Music/246914,FSD50K,246914,,False
Music_2637,Music,Musical,Harmonica,Harmonica,"Harmonica, Musical instrument, Music",2637,Audio/Music/2637,FSD50K,2637,,False
Music_246675,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",246675,Audio/Music/246675,FSD50K,246675,,False
Music_357321,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",357321,Audio/Music/357321,FSD50K,357321,,False
Music_240095,Music,Musical,Drum kit,Drum kit,"Drum kit, Percussion, Musical instrument, Music",240095,Audio/Music/240095,FSD50K,240095,,False
Music_355961,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",355961,Audio/Music/355961,FSD50K,355961,,False
Music_357591,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",357591,Audio/Music/357591,FSD50K,357591,,False
Music_137557,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",137557,Audio/Music/137557,FSD50K,137557,,False
Music_130420,Music,Musical,Tabla,Tabla,"Tabla, Drum, Percussion, Musical instrument, Music",130420,Audio/Music/130420,FSD50K,130420,,False
Music_137573,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",137573,Audio/Music/137573,FSD50K,137573,,False
Music_251135,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",251135,Audio/Music/251135,FSD50K,251135,,False
Music_153627,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",153627,Audio/Music/153627,FSD50K,153627,,False
Music_40414,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",40414,Audio/Music/40414,FSD50K,40414,,False
Music_140675,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Cymbal, Percussion, Musical instrument, Music",140675,Audio/Music/140675,FSD50K,140675,,False
Music_116380,Music,Musical,Mallet percussion,Mallet percussion,"Mallet percussion, Percussion, Musical instrument, Music",116380,Audio/Music/116380,FSD50K,116380,,False
Music_195274,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",195274,Audio/Music/195274,FSD50K,195274,,False
Music_358622,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",358622,Audio/Music/358622,FSD50K,358622,,False
Music_359313,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359313,Audio/Music/359313,FSD50K,359313,,False
Music_240097,Music,Musical,Drum kit,Drum kit,"Drum kit, Percussion, Musical instrument, Music",240097,Audio/Music/240097,FSD50K,240097,,False
Music_176500,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",176500,Audio/Music/176500,FSD50K,176500,,False
Music_10620,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",10620,Audio/Music/10620,FSD50K,10620,,False
Music_153653,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",153653,Audio/Music/153653,FSD50K,153653,,False
Music_5354,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",5354,Audio/Music/5354,FSD50K,5354,,False
Music_247523,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247523,Audio/Music/247523,FSD50K,247523,,False
Music_64709,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",64709,Audio/Music/64709,FSD50K,64709,,False
Music_88655,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",88655,Audio/Music/88655,FSD50K,88655,,False
Music_162936,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",162936,Audio/Music/162936,FSD50K,162936,,False
Music_372661,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",372661,Audio/Music/372661,FSD50K,372661,,False
Music_246702,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",246702,Audio/Music/246702,FSD50K,246702,,False
Music_373812,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",373812,Audio/Music/373812,FSD50K,373812,,False
Music_355092,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",355092,Audio/Music/355092,FSD50K,355092,,False
Music_169945,Music,Musical,Plucked string instrument,Plucked string instrument,"Plucked string instrument, Musical instrument, Music",169945,Audio/Music/169945,FSD50K,169945,,False
Music_130533,Music,Musical,Marimba and xylophone,Marimba and xylophone,"Marimba and xylophone, Mallet percussion, Percussion, Musical instrument, Music",130533,Audio/Music/130533,FSD50K,130533,,False
Music_82929,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Strum, Guitar, Plucked string instrument, Musical instrument, Music",82929,Audio/Music/82929,FSD50K,82929,,False
Music_354191,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",354191,Audio/Music/354191,FSD50K,354191,,False
Music_372686,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",372686,Audio/Music/372686,FSD50K,372686,,False
Music_333724,Music,Musical,Accordion,Accordion,"Accordion, Musical instrument, Music",333724,Audio/Music/333724,FSD50K,333724,,False
Music_134008,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",134008,Audio/Music/134008,FSD50K,134008,,False
Music_232717,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",232717,Audio/Music/232717,FSD50K,232717,,False
Music_277086,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",277086,Audio/Music/277086,FSD50K,277086,,False
Music_276934,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",276934,Audio/Music/276934,FSD50K,276934,,False
Music_176504,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",176504,Audio/Music/176504,FSD50K,176504,,False
Music_372404,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",372404,Audio/Music/372404,FSD50K,372404,,False
Music_260380,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",260380,Audio/Music/260380,FSD50K,260380,,False
Music_357934,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",357934,Audio/Music/357934,FSD50K,357934,,False
Music_177056,Music,Musical,Singing,Singing,"Singing, Human voice",177056,Audio/Music/177056,FSD50K,177056,,False
Music_372710,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",372710,Audio/Music/372710,FSD50K,372710,,False
Music_359801,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359801,Audio/Music/359801,FSD50K,359801,,False
Music_373674,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",373674,Audio/Music/373674,FSD50K,373674,,False
Music_153670,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",153670,Audio/Music/153670,FSD50K,153670,,False
Music_372726,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",372726,Audio/Music/372726,FSD50K,372726,,False
Music_150468,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Cymbal, Percussion, Musical instrument, Music",150468,Audio/Music/150468,FSD50K,150468,,False
Music_356532,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",356532,Audio/Music/356532,FSD50K,356532,,False
Music_135954,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Cymbal, Percussion, Musical instrument, Music",135954,Audio/Music/135954,FSD50K,135954,,False
Music_247288,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",247288,Audio/Music/247288,FSD50K,247288,,False
Music_405921,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",405921,Audio/Music/405921,FSD50K,405921,,False
Music_354914,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",354914,Audio/Music/354914,FSD50K,354914,,False
Music_144790,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",144790,Audio/Music/144790,FSD50K,144790,,False
Music_357515,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",357515,Audio/Music/357515,FSD50K,357515,,False
Music_13474,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",13474,Audio/Music/13474,FSD50K,13474,,False
Music_357463,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",357463,Audio/Music/357463,FSD50K,357463,,False
Music_358744,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",358744,Audio/Music/358744,FSD50K,358744,,False
Music_247987,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247987,Audio/Music/247987,FSD50K,247987,,False
Music_247490,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247490,Audio/Music/247490,FSD50K,247490,,False
Music_152081,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",152081,Audio/Music/152081,FSD50K,152081,,False
Music_374106,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",374106,Audio/Music/374106,FSD50K,374106,,False
Music_399496,Music,Musical,Guitar,Guitar,"Guitar, Plucked string instrument, Musical instrument, Music",399496,Audio/Music/399496,FSD50K,399496,,False
Music_138846,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",138846,Audio/Music/138846,FSD50K,138846,,False
Music_247074,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",247074,Audio/Music/247074,FSD50K,247074,,False
Music_252322,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Human voice, Guitar, Plucked string instrument, Musical instrument, Music",252322,Audio/Music/252322,FSD50K,252322,,False
Music_210643,Music,Musical,Tambourine,Tambourine,"Tambourine, Percussion, Musical instrument, Music",210643,Audio/Music/210643,FSD50K,210643,,False
Music_26655,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",26655,Audio/Music/26655,FSD50K,26655,,False
Music_11849,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",11849,Audio/Music/11849,FSD50K,11849,,False
Music_47301,Music,Musical,Drum kit,Drum kit,"Drum kit, Percussion, Musical instrument, Music",47301,Audio/Music/47301,FSD50K,47301,,False
Music_373697,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",373697,Audio/Music/373697,FSD50K,373697,,False
Music_380630,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",380630,Audio/Music/380630,FSD50K,380630,,False
Music_372378,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",372378,Audio/Music/372378,FSD50K,372378,,False
Music_151373,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",151373,Audio/Music/151373,FSD50K,151373,,False
Music_354493,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",354493,Audio/Music/354493,FSD50K,354493,,False
Music_153399,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Cymbal, Percussion, Musical instrument, Music",153399,Audio/Music/153399,FSD50K,153399,,False
